ph	eClip	exon	RBP	gene_name	delta.psi.c	id	energy	spread	icSHAPE_delta_reactivity	evo_qvalue	n.ph.in.cluster
chr20_34322136_34330117_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551528	-17.3	7981		1	111
chr20_34322137_34328755_-	chr20_34328703_34328765_-	chr20_34327025_34327469_-	PRPF8	RBM39	0.19	551529	-15.6	6618		1	104
chr20_34322137_34328755_-	chr20_34328703_34328765_-	chr20_34327315_34327469_-	PRPF8	RBM39	0.3	551529	-15.6	6618		1	104
chr20_34322215_34330186_-	chr20_34330140_34330175_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551531	-16.9	7971		1	111
chr20_34322215_34330186_-	chr20_34330140_34330175_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551531	-16.9	7971		1	111
chr20_34322270_34330133_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551534	-22.7	7863		0.208747552433573	110
chr20_34322270_34330133_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551534	-22.7	7863		0.208747552433573	110
chr20_34322644_34330157_-	chr20_34330140_34330175_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551540	-16.9	7513		1	104
chr20_34322644_34330157_-	chr20_34330140_34330175_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551540	-16.9	7513		1	104
chr20_34322742_34330139_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551545	-17.1	7397		1	103
chr20_34322742_34330139_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551545	-17.1	7397		1	103
chr20_34323007_34328749_-	chr20_34328703_34328765_-	chr20_34327025_34327469_-	PRPF8	RBM39	0.19	551549	-17.1	5742		1	96
chr20_34323007_34328749_-	chr20_34328703_34328765_-	chr20_34327315_34327469_-	PRPF8	RBM39	0.3	551549	-17.1	5742		1	96
chr20_34326994_34330118_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34326991_34327015_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34326976_34327007_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34326976_34327007_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34326965_34327015_-	chr20_34328021_34328519_-	U2AF1	RBM39	-0.29	551555	-19.9	3124		0.659577871721495	101
chr20_34326994_34330118_-	chr20_34326965_34327015_-	chr20_34328447_34328519_-	U2AF1	RBM39	-0.47	551555	-19.9	3124		0.659577871721495	101
chr20_34327311_34328422_-	chr20_34328394_34328474_-	chr20_34327315_34327469_-	PRPF8	RBM39	0.3	551566	-19.7	1111		1	85
chr20_34327328_34330096_-	chr20_34330056_34330102_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551568	-19.5	2768		1	94
chr20_34327328_34330096_-	chr20_34330056_34330102_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551568	-19.5	2768		1	94
chr20_34327330_34330025_-	chr20_34330007_34330020_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551572	-16.8	2695		1	92
chr20_34327330_34330025_-	chr20_34330020_34330038_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551572	-16.8	2695		1	92
chr20_34327473_34330164_-	chr20_34330140_34330175_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551574	-16.8	2691		1	94
chr20_34327473_34330164_-	chr20_34330140_34330175_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551574	-16.8	2691		1	94
chr20_34327473_34330164_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551574	-16.8	2691		1	94
chr20_34327473_34330164_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551574	-16.8	2691		1	94
chr20_34327473_34330164_-	chr20_34327475_34327499_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551574	-16.8	2691		1	94
chr20_34327474_34329531_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551575	-18.8	2057		1	88
chr20_34327474_34329531_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551575	-18.8	2057		1	88
chr20_34327474_34329531_-	chr20_34327475_34327499_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551575	-18.8	2057		1	88
chr20_34327508_34330036_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551578	-21.4	2528		0.432967867579705	86
chr20_34327508_34330036_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551578	-21.4	2528		0.432967867579705	86
chr20_34327508_34330036_-	chr20_34327505_34327528_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551578	-21.4	2528		0.432967867579705	86
chr20_34327508_34330036_-	chr20_34330020_34330038_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551578	-21.4	2528		0.432967867579705	86
chr20_34327510_34328663_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551579	-24.2	1153		0.495215343777385	81
chr20_34327510_34328663_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551579	-24.2	1153		0.495215343777385	81
chr20_34327510_34328663_-	chr20_34327505_34327528_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551579	-24.2	1153		0.495215343777385	81
chr20_34327511_34330238_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551580	-19.7	2727		0.249489792641336	88
chr20_34327511_34330238_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551580	-19.7	2727		0.249489792641336	88
chr20_34327511_34330238_-	chr20_34327505_34327528_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551580	-19.7	2727		0.249489792641336	88
chr20_34327512_34329972_-	chr20_34327432_34327529_-	chr20_34328021_34328519_-	SF3A3	RBM39	-0.22	551581	-18.1	2460		1	85
chr20_34327512_34329972_-	chr20_34327432_34327529_-	chr20_34328447_34328519_-	SF3A3	RBM39	-0.29	551581	-18.1	2460		1	85
chr20_34327512_34329972_-	chr20_34327505_34327528_-	chr20_34328021_34328519_-	SF3B4	RBM39	-0.19	551581	-18.1	2460		1	85
chr20_34327929_34330101_-	chr20_34330056_34330102_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551594	-20.7	2172		1	70
chr20_34327929_34330101_-	chr20_34330056_34330102_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551594	-20.7	2172		1	70
chr20_34328000_34330109_-	chr20_34330056_34330102_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551595	-15.3	2109		0.921011987596455	69
chr20_34328000_34330109_-	chr20_34330102_34330140_-	chr20_34328021_34328519_-	NCBP2	RBM39	-0.26	551595	-15.3	2109		0.921011987596455	69
chr20_34328000_34330109_-	chr20_34330056_34330102_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551595	-15.3	2109		0.921011987596455	69
chr20_34328000_34330109_-	chr20_34330102_34330140_-	chr20_34328447_34328519_-	NCBP2	RBM39	-0.25	551595	-15.3	2109		0.921011987596455	69
chr20_34328000_34330109_-	chr20_34327995_34328010_-	chr20_34328021_34328519_-	TIA1	RBM39	0.27	551595	-15.3	2109		0.921011987596455	69
chr20_34328000_34330109_-	chr20_34327995_34328010_-	chr20_34328447_34328519_-	TIA1	RBM39	0.18	551595	-15.3	2109		0.921011987596455	69
chr20_42087688_42089787_+	chr20_42087678_42087777_+	chr20_42087793_42088060_+	FUBP3	SRSF6	0.26	554602	-20.3	2099		1	13
chr20_42087707_42089841_+	chr20_42087678_42087777_+	chr20_42087793_42088060_+	FUBP3	SRSF6	0.26	554603	-15.9	2134		0.668829081182268	15
chr20_42087735_42088123_+	chr20_42087678_42087777_+	chr20_42087793_42088060_+	FUBP3	SRSF6	0.26	554605	-15.6	388		1	10
chr20_42087770_42089869_+	chr20_42087678_42087777_+	chr20_42087793_42088060_+	FUBP3	SRSF6	0.26	554606	-16.8	2099		1	14
chr3_9470608_9475666_+	chr3_9475610_9475658_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573302	-15.6	5058		0.298674896013674	304
chr3_9471067_9476222_+	chr3_9476206_9476228_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573322	-16.9	5155		1	325
chr3_9471150_9475661_+	chr3_9475610_9475658_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573334	-18.4	4511		1	294
chr3_9471238_9476221_+	chr3_9476206_9476228_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573339	-17.3	4983		0.171482621771532	317
chr3_9471288_9476221_+	chr3_9476206_9476228_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573348	-19.5	4933		0.429107355753196	312
chr3_9471383_9475641_+	chr3_9475610_9475658_+	chr3_9471511_9471735_+	PRPF8	SETD5	-0.39	573361	-16.7	4258		1	279
chr3_9471442_9476410_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573368	-20.1	4968		1	319
chr3_9471442_9476410_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573368	-20.1	4968		1	319
chr3_9471442_9476410_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573368	-20.1	4968		1	319
chr3_9471458_9475450_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573369	-17.2	3992		1	271
chr3_9471458_9475450_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573369	-17.2	3992		1	271
chr3_9471458_9475450_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573369	-17.2	3992		1	271
chr3_9471462_9475918_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573370	-23.6	4456		1	301
chr3_9471462_9475918_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573370	-23.6	4456		1	301
chr3_9471462_9475918_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573370	-23.6	4456		1	301
chr3_9471463_9476418_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573372	-26.8	4955		0.401639284949351	318
chr3_9471463_9476418_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573372	-26.8	4955		0.401639284949351	318
chr3_9471463_9476418_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573372	-26.8	4955		0.401639284949351	318
chr3_9471464_9478580_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573373	-17.2	7116		0.262510056255385	328
chr3_9471464_9478580_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573373	-17.2	7116		0.262510056255385	328
chr3_9471464_9478580_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573373	-17.2	7116		0.262510056255385	328
chr3_9471468_9477421_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573374	-16.1	5953		1	322
chr3_9471468_9477421_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573374	-16.1	5953		1	322
chr3_9471468_9477421_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573374	-16.1	5953		1	322
chr3_9471469_9474020_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573375	-16.6	2551		1	244
chr3_9471469_9474020_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573375	-16.6	2551		1	244
chr3_9471469_9474020_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573375	-16.6	2551		1	244
chr3_9471487_9475493_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573376	-19.9	4006		1	273
chr3_9471487_9475493_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573376	-19.9	4006		1	273
chr3_9471487_9475493_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573376	-19.9	4006		1	273
chr3_9471488_9473441_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573377	-16.8	1953		1	210
chr3_9471488_9473441_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573377	-16.8	1953		1	210
chr3_9471488_9473441_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573377	-16.8	1953		1	210
chr3_9471488_9476420_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573378	-25.3	4932		1	318
chr3_9471488_9476420_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573378	-25.3	4932		1	318
chr3_9471488_9476420_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573378	-25.3	4932		1	318
chr3_9471489_9476583_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573379	-16	5094		1	321
chr3_9471489_9476583_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573379	-16	5094		1	321
chr3_9471489_9476583_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573379	-16	5094		1	321
chr3_9471491_9478180_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573380	-16.9	6689		0.369488767999038	327
chr3_9471491_9478180_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573380	-16.9	6689		0.369488767999038	327
chr3_9471491_9478180_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573380	-16.9	6689		0.369488767999038	327
chr3_9471497_9476236_+	chr3_9471444_9471505_+	chr3_9471609_9471735_+	HNRNPK	SETD5	0.59	573381	-15.8	4739		0.0649245626694621	308
chr3_9471497_9476236_+	chr3_9471444_9471505_+	chr3_9471634_9471735_+	HNRNPK	SETD5	0.59	573381	-15.8	4739		0.0649245626694621	308
chr3_9471497_9476236_+	chr3_9471444_9471505_+	chr3_9471657_9471735_+	HNRNPK	SETD5	0.59	573381	-15.8	4739		0.0649245626694621	308
chr3_9510190_9510542_+	chr3_9510526_9510560_+	chr3_9510203_9510259_+	HNRNPM	SETD5	0.44	573641	-20	352		0.454957338262168	51
chr3_12938893_12944332_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574712	-15.9	5439		0.791568132295483	79
chr3_12939289_12944324_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574721	-17.8	5035		1	77
chr3_12941019_12944326_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574749	-15.2	3307		1	65
chr3_12941054_12944335_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574754	-19	3281		0.504847952224117	65
chr3_12943777_12944334_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574775	-18.2	557		1	35
chr3_12943813_12944324_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574777	-16.7	511		0.675927499992769	29
chr3_12943833_12944329_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574778	-19.5	496		0.680974219498247	26
chr3_12944079_12944333_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574779	-23.6	254		0.561344233634417	23
chr3_12944248_12944330_-	chr3_12944287_12944336_-	chr3_12944273_12944322_-	RBFOX2	IQSEC1	-0.32	574780	-19.3	82		1	21
chr3_33438009_33442461_-	chr3_33437977_33438021_-	chr3_33438237_33438370_-	U2AF2	UBP1	-0.52	580645	-16.2	4452		0.638062316226052	5
chr3_50139368_50142575_+	chr3_50142568_50142574_+	chr3_50141681_50141741_+	GRWD1	RBM5	0.14	584189	-16.5	3207		0.253095246353576	82
chr3_50139368_50142575_+	chr3_50142521_50142572_+	chr3_50141681_50141741_+	PPIG	RBM5	0.17	584189	-16.5	3207		0.253095246353576	82
chr3_50140291_50144299_+	chr3_50144271_50144294_+	chr3_50141681_50141741_+	GRWD1	RBM5	0.14	584225	-17.7	4008		1	36
chr3_50140291_50144299_+	chr3_50144268_50144295_+	chr3_50141681_50141741_+	PPIG	RBM5	0.17	584225	-17.7	4008		1	36
chr3_50355390_50360284_-	chr3_50355326_50355398_-	chr3_50358797_50359144_-	LARP4	HYAL2	0.34	584584	-21.1	4894		0.375453454524133	30
chr3_50355390_50360284_-	chr3_50355326_50355398_-	chr3_50358797_50359204_-	LARP4	HYAL2	0.34	584584	-21.1	4894		0.375453454524133	30
chr3_57902878_57911938_+	chr3_57911858_57911957_+	chr3_57911572_57911661_+	QKI	SLMAP	-0.35	590702	-15	9060		0.434132511871408	100
chr3_57909407_57911897_+	chr3_57911858_57911957_+	chr3_57911572_57911661_+	QKI	SLMAP	-0.35	590763	-15.3	2490		0.333259188717916	91
chr3_149679863_149686040_-	chr3_149686013_149686059_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622880	-15.3	6177		1	96
chr3_149679863_149686040_-	chr3_149686013_149686059_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622880	-15.3	6177		1	96
chr3_149679863_149686040_-	chr3_149686013_149686059_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622880	-15.3	6177		1	96
chr3_149683141_149686058_-	chr3_149686013_149686059_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622893	-21	2917		1	95
chr3_149683141_149686058_-	chr3_149686013_149686059_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622893	-21	2917		1	95
chr3_149683141_149686058_-	chr3_149686013_149686059_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622893	-21	2917		1	95
chr3_149683187_149688660_-	chr3_149688646_149688703_-	chr3_149684055_149684373_-	DDX3X	PFN2	0.31	622899	-15.4	5473		1	104
chr3_149683187_149688660_-	chr3_149688646_149688703_-	chr3_149684072_149684373_-	DDX3X	PFN2	0.31	622899	-15.4	5473		1	104
chr3_149683187_149688660_-	chr3_149688646_149688703_-	chr3_149684103_149684373_-	DDX3X	PFN2	0.31	622899	-15.4	5473		1	104
chr3_149683214_149686050_-	chr3_149686013_149686059_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622901	-16.1	2836		0.447830931111749	95
chr3_149683214_149686050_-	chr3_149686013_149686059_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622901	-16.1	2836		0.447830931111749	95
chr3_149683214_149686050_-	chr3_149686013_149686059_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622901	-16.1	2836		0.447830931111749	95
chr3_149683280_149686042_-	chr3_149686013_149686059_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622907	-16.2	2762		0.612018224772553	92
chr3_149683280_149686042_-	chr3_149686013_149686059_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622907	-16.2	2762		0.612018224772553	92
chr3_149683280_149686042_-	chr3_149686013_149686059_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622907	-16.2	2762		0.612018224772553	92
chr3_149683302_149688675_-	chr3_149688646_149688703_-	chr3_149684055_149684373_-	DDX3X	PFN2	0.31	622910	-16.4	5373		1	100
chr3_149683302_149688675_-	chr3_149688646_149688703_-	chr3_149684072_149684373_-	DDX3X	PFN2	0.31	622910	-16.4	5373		1	100
chr3_149683302_149688675_-	chr3_149688646_149688703_-	chr3_149684103_149684373_-	DDX3X	PFN2	0.31	622910	-16.4	5373		1	100
chr3_149683547_149688681_-	chr3_149688646_149688703_-	chr3_149684055_149684373_-	DDX3X	PFN2	0.31	622920	-31	5134		1	98
chr3_149683547_149688681_-	chr3_149688646_149688703_-	chr3_149684072_149684373_-	DDX3X	PFN2	0.31	622920	-31	5134		1	98
chr3_149683547_149688681_-	chr3_149688646_149688703_-	chr3_149684103_149684373_-	DDX3X	PFN2	0.31	622920	-31	5134		1	98
chr3_149683600_149688661_-	chr3_149688646_149688703_-	chr3_149684055_149684373_-	DDX3X	PFN2	0.31	622922	-15.4	5061		1	91
chr3_149683600_149688661_-	chr3_149688646_149688703_-	chr3_149684072_149684373_-	DDX3X	PFN2	0.31	622922	-15.4	5061		1	91
chr3_149683600_149688661_-	chr3_149688646_149688703_-	chr3_149684103_149684373_-	DDX3X	PFN2	0.31	622922	-15.4	5061		1	91
chr3_149683718_149684387_-	chr3_149684371_149684382_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622929	-15.3	669		0.0304198405534413	77
chr3_149683718_149684387_-	chr3_149684371_149684382_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622929	-15.3	669		0.0304198405534413	77
chr3_149683718_149684387_-	chr3_149684371_149684382_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622929	-15.3	669		0.0304198405534413	77
chr3_149683887_149686041_-	chr3_149686013_149686059_-	chr3_149684055_149684373_-	QKI	ANKUB1	0.53	622935	-18.1	2154		0.138950020760307	73
chr3_149683887_149686041_-	chr3_149686013_149686059_-	chr3_149684072_149684373_-	QKI	ANKUB1	0.53	622935	-18.1	2154		0.138950020760307	73
chr3_149683887_149686041_-	chr3_149686013_149686059_-	chr3_149684103_149684373_-	QKI	ANKUB1	0.53	622935	-18.1	2154		0.138950020760307	73
chr3_149684056_149688661_-	chr3_149688646_149688703_-	chr3_149684072_149684373_-	DDX3X	PFN2	0.31	622940	-17.9	4605		0.603532308478325	76
chr3_149684056_149688661_-	chr3_149688646_149688703_-	chr3_149684103_149684373_-	DDX3X	PFN2	0.31	622940	-17.9	4605		0.603532308478325	76
chr3_152164340_152173889_+	chr3_152173846_152173927_+	chr3_152173331_152173366_+	U2AF1	MBNL1	0.36	623706	-15.5	9549		1	167
chr3_152164573_152173918_+	chr3_152173846_152173927_+	chr3_152173331_152173366_+	U2AF1	MBNL1	0.36	623717	-15.5	9345		0.152601951535464	176
chr3_152165070_152173908_+	chr3_152173846_152173927_+	chr3_152173331_152173366_+	U2AF1	MBNL1	0.36	623730	-19.7	8838		1	170
chr3_156865943_156875104_-	chr3_156865944_156865950_-	chr3_156874725_156874872_-	LSM11	CCNL1	0.13	624766	-15.1	9161		0.489676669510381	60
chr3_156865943_156875104_-	chr3_156865944_156865950_-	chr3_156874796_156874872_-	LSM11	CCNL1	0.14	624766	-15.1	9161		0.489676669510381	60
chr3_156865943_156875104_-	chr3_156865944_156865950_-	chr3_156874800_156874872_-	LSM11	CCNL1	0.15	624766	-15.1	9161		0.489676669510381	60
chr3_156865943_156875104_-	chr3_156865944_156865950_-	chr3_156874842_156874872_-	LSM11	CCNL1	0.14	624766	-15.1	9161		0.489676669510381	60
chr3_156869789_156876137_-	chr3_156869776_156869841_-	chr3_156874725_156874872_-	EFTUD2	CCNL1	0.24	624784	-15.4	6348		0.525097868433972	52
chr3_156869789_156876137_-	chr3_156869776_156869841_-	chr3_156874800_156874872_-	EFTUD2	CCNL1	0.25	624784	-15.4	6348		0.525097868433972	52
chr3_156869791_156876307_-	chr3_156869776_156869841_-	chr3_156874725_156874872_-	EFTUD2	CCNL1	0.24	624785	-17.7	6516		1	53
chr3_156869791_156876307_-	chr3_156869776_156869841_-	chr3_156874800_156874872_-	EFTUD2	CCNL1	0.25	624785	-17.7	6516		1	53
chr3_156869810_156876087_-	chr3_156869776_156869841_-	chr3_156874725_156874872_-	EFTUD2	CCNL1	0.24	624787	-15.7	6277		1	51
chr3_156869810_156876087_-	chr3_156869776_156869841_-	chr3_156874800_156874872_-	EFTUD2	CCNL1	0.25	624787	-15.7	6277		1	51
chr3_156869857_156876100_-	chr3_156869860_156869877_-	chr3_156874725_156874872_-	EFTUD2	CCNL1	0.24	624789	-17	6243		1	50
chr3_156869857_156876100_-	chr3_156869860_156869877_-	chr3_156874800_156874872_-	EFTUD2	CCNL1	0.25	624789	-17	6243		1	50
chr3_184096830_184106687_+	chr3_184096786_184096839_+	chr3_184105162_184105189_+	HNRNPK	EIF2B5	-0.34	635160	-16.6	9857		0.455655073134123	122
chr3_184096830_184106687_+	chr3_184096786_184096839_+	chr3_184105162_184105265_+	HNRNPK	EIF2B5	-0.33	635160	-16.6	9857		0.455655073134123	122
chr3_184097550_184107553_+	chr3_184097538_184097576_+	chr3_184105162_184105189_+	HNRNPK	EIF2B5	-0.34	635166	-21.4	10003		0.52487585330433	96
chr3_184097550_184107553_+	chr3_184097538_184097576_+	chr3_184105162_184105265_+	HNRNPK	EIF2B5	-0.33	635166	-21.4	10003		0.52487585330433	96
chr3_184097572_184107265_+	chr3_184097538_184097576_+	chr3_184105162_184105189_+	HNRNPK	EIF2B5	-0.34	635170	-18	9693		1	93
chr3_184097572_184107265_+	chr3_184097538_184097576_+	chr3_184105162_184105265_+	HNRNPK	EIF2B5	-0.33	635170	-18	9693		1	93
chr3_184098077_184107265_+	chr3_184097964_184098143_+	chr3_184105162_184105189_+	HNRNPK	EIF2B5	-0.34	635181	-28.9	9188		1	59
chr3_184098077_184107265_+	chr3_184097964_184098143_+	chr3_184105162_184105265_+	HNRNPK	EIF2B5	-0.33	635181	-28.9	9188		1	59
chr4_1804620_1808852_+	chr4_1804599_1804647_+	chr4_1804641_1804791_+	SF3A3	FGFR3	0.36	639555	-22.7	4232		0.659183736962139	5
chr4_1804620_1808852_+	chr4_1804599_1804647_+	chr4_1804641_1804879_+	SF3A3	FGFR3	0.32	639555	-22.7	4232		0.659183736962139	5
chr4_1804620_1808852_+	chr4_1804599_1804647_+	chr4_1805419_1805563_+	SF3A3	FGFR3	-0.35	639555	-22.7	4232		0.659183736962139	5
chr1_1326889_1328101_-	chr1_1326868_1326948_-	chr1_1328059_1328096_-	U2AF1	CCNL2	-0.57	65	-22.3	1212		0.373608225555552	21
chr4_83286396_83294886_-	chr4_83294845_83294886_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651252	-15.2	8490		1	56
chr4_83287288_83294911_-	chr4_83294908_83294958_-	chr4_83292681_83292737_-	DDX3X	HNRNPD	0.15	651253	-16.5	7623		1	57
chr4_83287288_83294911_-	chr4_83294898_83294967_-	chr4_83292681_83292737_-	EIF3D	HNRNPD	0.18	651253	-16.5	7623		1	57
